ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
17112,0.043,0.000,0.649,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:930(copy)
6368,0.028,0.000,0.033,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:40(get_rotation)
65064,0.031,0.000,0.043,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1009(_normalize_font_family)
13943,0.012,0.000,0.026,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1109(get_default_size)
698,0.001,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1122(_expand_aliases)
1281,0.005,0.000,0.104,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:223(_get_xy_display)
631,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:230(_get_multialignment)
6368,0.009,0.000,0.045,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:236(get_rotation)
6368,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:247(get_transform_rotates_text)
16267,0.047,0.000,0.079,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:253(set_rotation_mode)
631,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:268(get_rotation_mode)
631,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:360(<listcomp>)
3611,0.053,0.000,0.904,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:287(_get_layout)
1477,0.023,0.000,0.573,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:444(set_bbox)
2126,0.038,0.000,0.636,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:491(update_bbox_position_size)
4434,0.010,0.000,0.143,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:514(_update_clip_properties)
1269,0.003,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:521(set_clip_box)
844,0.003,0.000,0.225,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:526(set_clip_path)
844,0.002,0.000,0.008,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:531(set_clip_on)
1485,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:536(get_wrap)
16266,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:540(set_wrap)
698,0.006,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1130(score_family)
698,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1160(score_style)
698,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1177(score_variant)
698,0.009,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1188(score_stretch)
698,0.002,0.000,0.006,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
698,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1224(score_size)
16482,0.013,0.000,0.024,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1304(<genexpr>)
2747,0.020,0.000,0.139,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
2,0.008,0.004,0.038,0.019,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1311(_findfont_cached)
2126,0.047,0.000,0.441,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:67(_get_textbox)
1,0.013,0.013,0.013,0.013,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1403(_get_font)
2747,0.012,0.000,0.031,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\font_manager.py:1417(get_font)
16266,0.167,0.000,3.761,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:129(__init__)
36566,0.139,0.000,2.313,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:173(update)
2766,0.076,0.000,2.924,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:665(draw)
1485,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:735(get_color)
3603,0.004,0.000,0.006,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:773(get_fontsize)
4892,0.011,0.000,0.100,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:820(get_unitless_position)
3843,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:828(get_position)
3611,0.018,0.000,0.125,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:834(get_prop_tup)
8289,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:853(get_text)
1281,0.016,0.000,0.187,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:864(get_window_extent)
16268,0.065,0.000,0.342,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:929(set_color)
29786,0.052,0.000,0.106,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:949(set_horizontalalignment)
14997,0.024,0.000,0.136,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1044(set_fontsize)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1096(set_fontweight)
2562,0.005,0.000,0.065,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1130(set_position)
22840,0.021,0.000,0.081,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1141(set_x)
22840,0.017,0.000,0.060,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1152(set_y)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1163(set_rotation)
29786,0.063,0.000,0.126,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1187(set_verticalalignment)
18810,0.013,0.000,0.015,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1201(set_text)
2116,0.006,0.000,0.017,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1219(_preprocess_math)
16266,0.054,0.000,1.330,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1240(set_fontproperties)
16266,0.027,0.000,0.059,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1254(set_usetex)
4232,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1268(get_usetex)
633,0.003,0.000,0.007,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1379(__init__)
1923,0.010,0.000,0.147,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1390(_get_xy)
2564/1923,0.014,0.000,0.072,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1401(_get_xy_transform)
641,0.002,0.000,0.043,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1485(_get_ref_xy)
633,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1502(set_annotation_clip)
641,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1518(get_annotation_clip)
1282,0.003,0.000,0.108,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1526(_get_position_xy)
641,0.004,0.000,0.246,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1531(_check_xy)
633,0.006,0.000,0.427,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1592(__init__)
2564,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1818(xycoords)
633,0.001,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1824(is_offset)
633,0.002,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1822(xycoords)
641,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1845(get_anncoords)
633,0.001,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1864(set_figure)
641,0.005,0.000,0.137,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1870(update_positions)
641,0.006,0.000,1.446,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\text.py:1945(draw)
1993,0.036,0.000,0.402,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:54(__init__)
641,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:124(_process_radius)
641,0.006,0.000,0.180,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:166(contains_point)
35753,0.098,0.000,4.443,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:271(get_transform)
88,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:275(get_data_transform)
1485,0.003,0.000,0.008,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:282(get_patch_transform)
427,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:297(get_edgecolor)
432,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:301(get_facecolor)
1994,0.002,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:313(set_antialiased)
6744,0.023,0.000,0.080,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:326(_set_edgecolor)
3274,0.005,0.000,0.043,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:341(set_edgecolor)
6754,0.016,0.000,0.097,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:352(_set_facecolor)
3284,0.005,0.000,0.063,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:359(set_facecolor)
88,0.000,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:370(set_color)
1477,0.005,0.000,0.051,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:386(set_alpha)
2420,0.006,0.000,0.014,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:393(set_linewidth)
1993,0.010,0.000,0.021,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:413(set_linestyle)
1993,0.005,0.000,0.056,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:453(set_fill)
1997,0.006,0.000,0.012,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:475(set_capstyle)
1993,0.003,0.000,0.008,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:492(set_joinstyle)
1993,0.005,0.000,0.012,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:509(set_hatch)
4012,0.044,0.000,0.169,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:546(_bind_draw_path_function)
2006,0.031,0.000,1.041,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:598(draw)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\textpath.py:24(__init__)
512,0.003,0.000,0.103,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:733(__init__)
1250,0.003,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:760(get_path)
34868,0.111,0.000,0.288,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:764(_convert_units)
34356,0.242,0.000,3.919,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:772(get_patch_transform)
88,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:794(get_width)
34356,0.080,0.000,1.232,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:854(get_bbox)
1477,0.002,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:1901(<listcomp>)
1477,0.004,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:1902(<dictcomp>)
1477,0.012,0.000,0.024,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:1887(__new__)
1485,0.003,0.000,0.067,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:2027(call_wrapper)
1477,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:2068(__init__)
1485,0.008,0.000,0.064,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:2077(__call__)
1477,0.011,0.000,0.352,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3630(__init__)
1477,0.008,0.000,0.034,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3700(set_boxstyle)
2126,0.002,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3747(set_mutation_scale)
1485,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3758(get_mutation_scale)
1485,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3773(get_mutation_aspect)
1485,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3778(get_boxstyle)
1485,0.039,0.000,0.364,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3782(get_path)
2126,0.006,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\patches.py:3872(set_bounds)
28724/13528,0.166,0.000,10.714,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:330(get_spine_transform)
4,0.000,0.000,0.002,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:423(linear_spine)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:536(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:539(from_dict)
27036,0.018,0.000,0.018,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:549(__getattr__)
6824,0.010,0.000,0.014,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:556(__getitem__)
1706,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:582(__iter__)
856,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\spines.py:585(__len__)
422,0.007,0.000,0.079,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:233(__init__)
422,0.001,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:265(get_size)
422,0.003,0.000,0.023,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:272(set_alpha)
854,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:286(_get_scalar_alpha)
422,0.002,0.000,0.015,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:299(changed)
427,0.305,0.001,36.111,0.085,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:307(_make_image)
427,0.015,0.000,36.666,0.086,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:616(draw)
422,0.028,0.000,4.282,0.010,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:684(set_data)
854,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:745(get_interpolation)
422,0.002,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:756(set_interpolation)
422,0.001,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:786(set_resample)
854,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:800(get_resample)
422,0.001,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:804(set_filternorm)
854,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:817(get_filternorm)
422,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:821(set_filterrad)
854,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\image.py:836(get_filterrad)
